COD,CODMUN7,Estado,Municipio,BCG,Hepatite_B,Hib,DPT,poliomielite,Rotavírus,Pneumonia,Meningococo ,Triplice_viral,Tetraviral,Varicela,Hepatite_A
315720,3157203,MG,Santa B rbara,153.33,161.43,161.43,161.43,182.14,141.43,155.00,163.10,170.07,139.48,152.06,132.32
315725,3157252,MG,Santa B rbara do Leste,104.42,108.85,108.85,108.85,108.85,108.85,118.58,117.70,119.35,98.92,92.47,107.53
315727,3157278,MG,Santa B rbara do Monte Verde,125.81,112.90,112.90,112.90,109.68,135.48,151.61,112.90,189.47,121.05,105.26,105.26
315730,3157302,MG,Santa B rbara do Tug£rio,130.00,105.00,105.00,105.00,107.50,117.50,120.00,120.00,148.78,78.05,87.80,85.37
315733,3157336,MG,Santa Cruz de Minas,150.00,134.78,134.78,134.78,119.57,136.96,144.57,146.74,153.75,148.75,151.25,122.50
315737,3157377,MG,Santa Cruz de Salinas,57.78,102.22,102.22,102.22,95.56,93.33,93.33,95.56,108.89,31.11,55.56,73.33
315740,3157401,MG,Santa Cruz do Escalvado,125.00,134.09,134.09,134.09,131.82,140.91,140.91,143.18,123.08,130.77,130.77,87.18
315750,3157500,MG,Santa Efigˆnia de Minas,60.00,136.36,136.36,136.36,134.55,120.00,120.00,123.64,120.69,113.79,106.90,89.66
315760,3157609,MG,Santa F‚ de Minas,34.88,116.28,116.28,116.28,116.28,106.98,109.30,102.33,144.44,97.22,125.00,66.67
315765,3157658,MG,Santa Helena de Minas,92.63,101.05,101.05,101.05,103.16,107.37,105.26,107.37,123.66,123.66,126.88,107.53
315770,3157708,MG,Santa Juliana,89.30,116.04,116.04,116.04,110.70,102.14,107.49,114.97,116.40,119.05,121.16,94.71
315780,3157807,MG,Santa Luzia,58.03,94.55,94.55,94.52,89.83,92.85,98.57,101.13,101.95,67.59,64.72,73.47
315790,3157906,MG,Santa Margarida,29.08,82.07,82.47,82.07,82.07,89.24,88.84,82.07,94.96,110.08,105.04,76.47
315800,3158003,MG,Santa Maria de Itabira,96.50,109.79,109.79,109.79,61.54,100.00,103.50,102.10,101.99,108.61,76.16,86.75
315810,3158102,MG,Santa Maria do Salto,80.85,117.02,117.02,117.02,121.28,112.77,123.40,127.66,129.73,97.30,,75.68
315820,3158201,MG,Santa Maria do Sua‡u¡,171.35,92.40,92.40,92.40,85.96,102.92,107.60,90.06,95.21,89.04,82.88,78.08
315830,3158300,MG,Santana da Vargem,2.86,111.43,111.43,111.43,87.14,105.71,107.14,114.29,104.82,114.46,112.05,102.41
315840,3158409,MG,Santana de Cataguases,25.00,225.00,225.00,225.00,208.33,150.00,166.67,216.67,139.13,91.30,86.96,91.30
315850,3158508,MG,Santana de Pirapama,135.00,151.67,151.67,151.67,141.67,146.67,148.33,140.00,135.48,101.61,117.74,93.55
315860,3158607,MG,Santana do Deserto,65.12,109.30,109.30,109.30,102.33,125.58,134.88,127.91,80.00,66.67,75.56,57.78
315870,3158706,MG,Santana do Garamb‚u,122.22,144.44,144.44,144.44,133.33,144.44,138.89,172.22,120.83,116.67,120.83,95.83
315880,3158805,MG,Santana do Jacar‚,98.15,107.41,107.41,107.41,103.70,94.44,92.59,114.81,98.21,32.14,100.00,73.21
315890,3158904,MG,Santana do Manhua‡u,40.00,81.67,81.67,81.67,77.50,76.67,77.50,71.67,88.18,50.91,70.00,46.36
315895,3158953,MG,Santana do Para¡so,83.17,90.48,90.48,90.48,90.48,87.94,94.29,95.40,110.73,112.27,109.37,95.57
315900,3159001,MG,Santana do Riacho,82.35,127.45,127.45,127.45,127.45,115.69,117.65,139.22,145.76,142.37,149.15,118.64
315910,3159100,MG,Santana dos Montes,82.86,74.29,74.29,74.29,57.14,65.71,71.43,82.86,105.71,94.29,94.29,74.29
315920,3159209,MG,Santa Rita de Caldas,137.88,109.09,109.09,109.09,106.06,101.52,112.12,104.55,114.93,105.97,108.96,94.03
315930,3159308,MG,Santa Rita de Jacutinga,31.71,126.83,126.83,126.83,119.51,107.32,109.76,121.95,129.79,110.64,125.53,114.89
315935,3159357,MG,Santa Rita de Minas,106.80,90.29,90.29,90.29,73.79,85.44,91.26,94.17,75.25,80.20,76.24,57.43
315940,3159407,MG,Santa Rita de Ibitipoca,160.87,160.87,160.87,160.87,160.87,186.96,191.30,169.57,106.06,103.03,103.03,63.64
315950,3159506,MG,Santa Rita do Itueto,126.39,111.11,111.11,111.11,102.78,116.67,118.06,111.11,108.24,125.88,115.29,96.47
315960,3159605,MG,Santa Rita do Sapuca¡,100.85,115.07,115.07,115.07,114.23,111.25,112.53,112.95,101.82,124.65,120.20,109.49
315970,3159704,MG,Santa Rosa da Serra,134.38,131.25,131.25,131.25,134.38,121.88,128.13,112.50,132.26,125.81,93.55,77.42
315980,3159803,MG,Santa Vit¢ria,88.78,90.06,90.06,90.06,89.74,83.33,85.90,84.29,103.60,102.52,98.20,74.82
315990,3159902,MG,Santo Ant“nio do Amparo,69.11,109.42,109.42,109.42,103.14,97.38,103.14,107.85,100.51,111.28,113.85,77.95
316000,3160009,MG,Santo Ant“nio do Aventureiro,40.00,148.00,148.00,148.00,144.00,128.00,148.00,168.00,235.29,205.88,223.53,182.35
316010,3160108,MG,Santo Ant“nio do Grama,104.26,104.26,104.26,104.26,65.96,106.38,108.51,97.87,110.00,113.33,113.33,93.33
316020,3160207,MG,Santo Ant“nio do Itamb‚,32.35,135.29,135.29,135.29,120.59,120.59,129.41,132.35,107.50,112.50,107.50,82.50
316030,3160306,MG,Santo Ant“nio do Jacinto,73.76,82.98,82.98,82.98,76.60,104.26,109.22,88.65,108.33,23.15,82.41,76.85
316040,3160405,MG,Santo Ant“nio do Monte,109.85,80.60,80.60,80.60,90.15,87.16,90.15,85.37,102.27,92.90,108.81,53.98
316045,3160454,MG,Santo Ant“nio do Retiro,63.75,83.75,83.75,83.75,77.50,97.50,103.75,92.50,87.18,61.54,65.38,64.10
316050,3160504,MG,Santo Ant“nio do Rio Abaixo,,127.27,127.27,127.27,127.27,172.73,172.73,154.55,104.55,104.55,104.55,72.73
316060,3160603,MG,Santo Hip¢lito,107.69,134.62,134.62,134.62,126.92,103.85,100.00,123.08,139.13,121.74,126.09,78.26
316070,3160702,MG,Santos Dumont,176.42,154.03,154.42,154.03,237.72,172.69,187.62,189.98,168.44,121.52,131.35,116.80
316080,3160801,MG,SÆo Bento Abade,108.70,108.70,108.70,108.70,110.14,102.90,107.25,110.14,71.21,92.42,90.91,46.97
316090,3160900,MG,SÆo Br s do Sua‡u¡,100.00,154.55,154.55,154.55,154.55,154.55,156.82,175.00,116.00,98.00,124.00,156.00
316095,3160959,MG,SÆo Domingos das Dores,125.88,109.41,109.41,109.41,98.82,117.65,131.76,115.29,122.73,113.64,112.50,92.05
316100,3161007,MG,SÆo Domingos do Prata,102.68,128.19,128.19,128.19,131.54,116.78,119.46,124.83,98.42,125.26,100.53,106.32
316105,3161056,MG,SÆo F‚lix de Minas,75.68,127.03,127.03,127.03,132.43,97.30,110.81,108.11,128.57,105.71,94.29,102.86
316110,3161106,MG,SÆo Francisco,101.19,109.95,109.95,109.95,115.25,109.81,109.28,113.26,108.33,93.72,95.89,92.42
316120,3161205,MG,SÆo Francisco de Paula,19.67,96.72,96.72,96.72,96.72,104.92,104.92,106.56,104.76,90.48,79.37,76.19
316130,3161304,MG,SÆo Francisco de Sales,98.39,91.94,91.94,91.94,83.87,120.97,125.81,114.52,118.06,113.89,112.50,84.72
316140,3161403,MG,SÆo Francisco do Gl¢ria,114.63,112.20,112.20,112.20,114.63,112.20,119.51,112.20,85.19,90.74,90.74,74.07
316150,3161502,MG,SÆo Geraldo,84.21,96.84,96.84,96.84,86.32,102.11,98.95,98.95,101.03,89.69,98.97,77.32
316160,3161601,MG,SÆo Geraldo da Piedade,59.62,134.62,134.62,134.62,130.77,130.77,138.46,132.69,151.28,92.31,92.31,87.18
316165,3161650,MG,SÆo Geraldo do Baixio,71.05,110.53,110.53,110.53,105.26,144.74,144.74,121.05,84.21,97.37,100.00,63.16
316170,3161700,MG,SÆo Gon‡alo do Abaet‚,216.36,165.45,165.45,165.45,160.00,174.55,187.27,183.64,147.22,144.44,147.22,116.67
316180,3161809,MG,SÆo Gon‡alo do Par ,94.44,112.50,112.50,112.50,98.61,102.78,108.33,106.94,98.57,112.86,48.57,89.29
316190,3161908,MG,SÆo Gon‡alo do Rio Abaixo,71.53,105.84,105.84,105.84,96.35,110.22,110.22,110.22,105.44,108.16,106.12,115.65
316200,3162005,MG,SÆo Gon‡alo do Sapuca¡,92.33,77.25,77.25,77.25,70.37,85.45,88.10,84.92,101.84,89.57,96.63,81.60
316210,3162104,MG,SÆo Gotardo,91.60,94.93,94.93,94.93,90.33,96.99,103.96,98.57,102.58,89.03,88.55,88.87
316220,3162203,MG,SÆo JoÆo Batista do Gl¢ria,114.94,109.20,109.20,109.20,102.30,117.24,118.39,108.05,121.79,132.05,135.90,100.00
316225,3162252,MG,SÆo JoÆo da Lagoa,5.88,135.29,135.29,135.29,117.65,129.41,138.24,129.41,123.26,127.91,134.88,100.00
316230,3162302,MG,SÆo JoÆo da Mata,112.00,176.00,176.00,176.00,168.00,148.00,144.00,148.00,114.29,117.86,117.86,75.00
316240,3162401,MG,SÆo JoÆo da Ponte,11.39,84.81,84.81,84.81,55.70,93.25,91.98,88.19,84.02,69.67,52.05,55.74
316245,3162450,MG,SÆo JoÆo das Missäes,52.77,105.54,105.54,105.54,105.90,109.59,110.33,105.17,107.64,101.82,99.27,79.64
316250,3162500,MG,SÆo JoÆo del Rei,92.74,90.06,90.06,90.06,87.97,90.66,91.45,90.66,90.55,85.67,89.02,71.04
316255,3162559,MG,SÆo JoÆo do Manhua‡u,111.25,109.38,109.38,109.38,106.25,109.38,113.75,112.50,96.45,80.20,77.16,82.23
316257,3162575,MG,SÆo JoÆo do Manteninha,96.34,81.71,81.71,81.71,102.44,91.46,101.22,93.90,103.57,55.95,58.33,71.43
316260,3162609,MG,SÆo JoÆo do Oriente,96.67,122.22,122.22,122.22,118.89,111.11,117.78,122.22,105.77,71.15,78.85,83.65
316265,3162658,MG,SÆo JoÆo do Pacu¡,,128.95,128.95,128.95,105.26,134.21,142.11,123.68,128.57,108.16,104.08,83.67
316270,3162708,MG,SÆo JoÆo do Para¡so,41.22,92.37,92.37,92.37,70.23,87.02,91.60,88.17,92.54,85.07,82.46,58.96
316280,3162807,MG,SÆo JoÆo Evangelista,108.96,99.00,99.00,99.00,92.04,98.51,103.48,107.96,100.00,90.77,87.18,75.38
316290,3162906,MG,SÆo JoÆo Nepomuceno,95.00,101.00,101.33,101.00,103.33,107.00,108.67,104.33,97.51,95.64,94.70,78.50
316292,3162922,MG,SÆo Joaquim de Bicas,28.57,102.70,102.96,102.70,93.26,101.08,107.28,109.16,102.05,103.85,96.67,83.33
316294,3162948,MG,SÆo Jos‚ da Barra,116.25,121.25,121.25,121.25,121.25,123.75,126.25,123.75,118.60,97.67,90.70,81.40
316295,3162955,MG,SÆo Jos‚ da Lapa,81.88,110.63,110.63,110.63,107.50,110.00,112.19,111.25,109.66,109.09,108.52,97.16
316300,3163003,MG,SÆo Jos‚ da Safira,45.28,135.85,135.85,135.85,139.62,103.77,126.42,115.09,104.62,109.23,63.08,86.15
316310,3163102,MG,SÆo Jos‚ da Varginha,94.74,84.21,84.21,84.21,142.11,102.63,168.42,81.58,86.15,24.62,23.08,30.77
316320,3163201,MG,SÆo Jos‚ do Alegre,,60.78,60.78,60.78,54.90,86.27,94.12,86.27,82.35,78.43,78.43,68.63
316330,3163300,MG,SÆo Jos‚ do Divino,95.38,103.08,103.08,103.08,103.08,124.62,126.15,110.77,147.50,115.00,127.50,100.00
316340,3163409,MG,SÆo Jos‚ do Goiabal,86.54,130.77,130.77,130.77,98.08,105.77,111.54,123.08,121.31,101.64,116.39,100.00
316350,3163508,MG,SÆo Jos‚ do Jacuri,108.47,111.86,111.86,111.86,116.95,127.12,128.81,108.47,133.82,116.18,117.65,89.71
316360,3163607,MG,SÆo Jos‚ do Mantimento,95.45,90.91,90.91,90.91,90.91,100.00,100.00,102.27,118.92,37.84,108.11,127.03
316370,3163706,MG,SÆo Louren‡o,91.39,82.42,82.42,82.42,75.27,87.91,87.36,86.63,85.89,82.86,84.82,70.89
316380,3163805,MG,SÆo Miguel do Anta,37.68,66.67,66.67,66.67,63.77,88.41,88.41,95.65,77.05,83.61,77.05,50.82
316390,3163904,MG,SÆo Pedro da UniÆo,96.23,100.00,100.00,100.00,100.00,101.89,105.66,92.45,152.50,150.00,157.50,132.50
316400,3164001,MG,SÆo Pedro dos Ferros,92.50,86.25,86.25,86.25,75.00,90.00,95.00,92.50,116.88,110.39,111.69,94.81
316410,3164100,MG,SÆo Pedro do Sua‡u¡,76.47,115.69,115.69,115.69,113.73,131.37,127.45,127.45,114.06,104.69,107.81,106.25
316420,3164209,MG,SÆo RomÆo,38.18,109.09,109.09,109.09,103.64,117.27,124.55,121.82,96.95,91.60,94.66,65.65
316430,3164308,MG,SÆo Roque de Minas,68.09,129.79,129.79,129.79,123.40,112.77,108.51,106.38,131.82,103.03,121.21,83.33
316440,3164407,MG,SÆo SebastiÆo da Bela Vista,158.06,187.10,187.10,187.10,187.10,183.87,179.03,179.03,145.00,170.00,125.00,158.75
316443,3164431,MG,SÆo SebastiÆo da Vargem Alegre,184.21,194.74,194.74,194.74,200.00,210.53,215.79,215.79,145.45,127.27,130.30,121.21
316447,3164472,MG,SÆo SebastiÆo do Anta,114.10,126.92,126.92,126.92,98.72,119.23,123.08,112.82,124.10,104.82,112.05,93.98
316450,3164506,MG,SÆo SebastiÆo do MaranhÆo,73.26,132.56,132.56,132.56,131.40,126.74,129.07,124.42,116.16,102.02,107.07,74.75
316460,3164605,MG,SÆo SebastiÆo do Oeste,102.91,121.36,121.36,121.36,117.48,112.62,115.53,112.62,118.75,98.21,103.57,82.14
316470,3164704,MG,SÆo SebastiÆo do Para¡so,127.53,111.08,111.21,111.08,111.08,109.01,110.48,110.11,104.13,107.51,107.20,88.68
316480,3164803,MG,SÆo SebastiÆo do Rio Preto,92.31,123.08,123.08,123.08,46.15,100.00,100.00,92.31,62.50,68.75,68.75,50.00
316490,3164902,MG,SÆo SebastiÆo do Rio Verde,111.11,94.44,94.44,94.44,94.44,83.33,83.33,94.44,143.75,181.25,181.25,143.75
316500,3165008,MG,SÆo Tiago,112.22,143.33,143.33,143.33,143.33,143.33,146.67,146.67,101.60,91.20,92.00,81.60
316510,3165107,MG,SÆo Tom s de Aquino,1.15,94.25,94.25,94.25,93.10,103.45,101.15,100.00,101.06,150.00,142.55,103.19
316520,3165206,MG,SÆo Thom‚ das Letras,97.44,85.90,85.90,85.90,87.18,91.03,96.15,92.31,116.42,128.36,116.42,91.04
316530,3165305,MG,SÆo Vicente de Minas,64.29,88.10,89.29,88.10,79.76,91.67,100.00,89.29,98.67,73.33,73.33,76.00
316540,3165404,MG,Sapuca¡0Mirim,110.14,102.90,102.90,102.90,100.00,111.59,114.49,111.59,63.16,48.68,48.68,46.05
316550,3165503,MG,Sardo ,32.05,112.82,112.82,112.82,112.82,129.49,128.21,114.10,121.92,126.03,128.77,84.93
316553,3165537,MG,Sarzedo,38.71,102.28,102.47,102.28,82.16,106.07,107.21,104.74,88.00,73.57,77.74,62.43
316555,3165552,MG,Setubinha,85.07,127.61,127.61,127.61,127.61,128.36,132.84,135.07,107.14,102.38,104.76,85.71
316556,3165560,MG,Sem0Peixe,116.67,111.11,111.11,111.11,77.78,127.78,144.44,138.89,123.08,23.08,138.46,115.38
316557,3165578,MG,Senador Amaral,111.01,102.75,102.75,102.75,94.50,104.59,114.68,98.17,112.90,96.77,100.00,81.72
316560,3165602,MG,Senador Cortes,57.14,107.14,107.14,107.14,107.14,85.71,100.00,92.86,90.63,106.25,112.50,87.50
316570,3165701,MG,Senador Firmino,100.00,119.48,119.48,119.48,111.69,120.78,119.48,103.90,112.94,84.71,88.24,70.59
316580,3165800,MG,Senador Jos‚ Bento,,166.67,166.67,166.67,166.67,216.67,216.67,133.33,115.38,92.31,76.92,92.31
316590,3165909,MG,Senador Modestino Gon‡alves,115.56,91.11,91.11,91.11,86.67,84.44,93.33,93.33,90.91,51.52,54.55,54.55
316600,3166006,MG,Senhora de Oliveira,112.70,98.41,98.41,98.41,96.83,107.94,112.70,104.76,87.50,115.28,119.44,86.11
316610,3166105,MG,Senhora do Porto,102.17,113.04,113.04,113.04,102.17,97.83,104.35,102.17,111.63,120.93,123.26,95.35
316620,3166204,MG,Senhora dos Rem‚dios,127.71,100.00,100.00,100.00,96.39,113.25,119.28,119.28,102.41,97.59,104.82,79.52
316630,3166303,MG,Sericita,98.17,97.25,97.25,97.25,100.00,105.50,108.26,100.00,107.69,88.46,104.81,86.54
316640,3166402,MG,Seritinga,150.00,131.25,131.25,131.25,131.25,150.00,150.00,143.75,126.67,86.67,86.67,73.33
316650,3166501,MG,Serra Azul de Minas,100.00,118.75,118.75,118.75,96.88,101.56,106.25,112.50,122.64,92.45,94.34,69.81
316660,3166600,MG,Serra da Saudade,33.33,66.67,66.67,66.67,66.67,66.67,66.67,50.00,125.00,225.00,225.00,125.00
316670,3166709,MG,Serra dos Aimor‚s,100.00,103.30,103.30,103.30,96.70,97.80,103.30,72.53,86.59,85.37,75.61,69.51
316680,3166808,MG,Serra do Salitre,105.07,123.19,123.19,123.19,119.57,125.36,131.16,123.91,116.17,118.56,113.17,108.98
316690,3166907,MG,Serrania,103.41,128.41,128.41,128.41,127.27,127.27,127.27,121.59,100.93,100.00,99.07,91.67
316695,3166956,MG,Serran¢polis de Minas,102.33,106.98,106.98,106.98,106.98,111.63,118.60,120.93,121.28,19.15,119.15,102.13
316700,3167004,MG,Serranos,100.00,70.37,70.37,70.37,66.67,66.67,66.67,70.37,116.67,116.67,116.67,91.67
316710,3167103,MG,Serro,106.07,55.00,55.00,55.00,57.14,52.50,56.07,56.79,63.64,60.61,64.77,48.48
316720,3167202,MG,Sete Lagoas,92.54,94.92,95.00,94.92,86.96,93.27,98.69,96.42,96.95,81.15,91.83,75.97
316730,3167301,MG,Silveirƒnia,52.17,147.83,147.83,147.83,147.83,113.04,117.39,147.83,139.13,113.04,113.04,104.35
316740,3167400,MG,Silvian¢polis,105.13,88.46,88.46,88.46,85.90,93.59,92.31,84.62,112.07,112.07,124.14,101.72
316750,3167509,MG,SimÆo Pereira,,131.82,131.82,131.82,127.27,113.64,122.73,95.45,108.57,11.43,125.71,88.57
316760,3167608,MG,Simon‚sia,49.49,83.50,83.50,83.50,83.16,92.93,93.27,90.91,111.72,94.87,102.56,84.62
316770,3167707,MG,Sobr lia,54.55,127.27,127.27,127.27,129.09,125.45,123.64,136.36,100.00,114.75,114.75,93.44
316780,3167806,MG,Soledade de Minas,80.56,90.28,90.28,90.28,75.00,76.39,79.17,95.83,89.39,75.76,80.30,83.33
316790,3167905,MG,Tabuleiro,105.13,112.82,112.82,112.82,100.00,102.56,100.00,110.26,131.43,117.14,120.00,125.71
316800,3168002,MG,Taiobeiras,104.74,101.58,101.58,101.58,90.07,102.03,105.87,101.58,98.88,125.17,124.94,77.75
316805,3168051,MG,Taparuba,82.98,93.62,93.62,93.62,93.62,102.13,106.38,97.87,107.84,84.31,80.39,74.51
316810,3168101,MG,Tapira,36.54,107.69,107.69,107.69,115.38,101.92,115.38,113.46,131.11,131.11,142.22,115.56
316820,3168200,MG,Tapira¡,37.50,162.50,162.50,162.50,162.50,162.50,175.00,237.50,125.00,91.67,75.00,83.33
316830,3168309,MG,Taquara‡u de Minas,41.67,100.00,100.00,100.00,158.33,105.56,105.56,86.11,105.88,35.29,79.41,85.29
316840,3168408,MG,Tarumirim,13.77,21.01,21.01,21.01,44.20,27.54,25.36,23.19,36.71,14.56,26.58,10.76
316850,3168507,MG,Teixeiras,53.47,48.51,48.51,48.51,44.55,43.56,49.50,44.55,70.63,33.33,32.54,22.22
316860,3168606,MG,Te¢filo Otoni,90.79,90.63,90.57,90.57,131.74,88.27,91.50,87.77,92.15,72.56,73.20,69.19
316870,3168705,MG,Tim¢teo,97.04,106.94,87.04,87.04,163.98,89.69,94.69,88.47,101.47,83.79,82.88,92.67
316880,3168804,MG,Tiradentes,65.38,75.00,75.00,75.00,69.23,63.46,77.88,78.85,105.95,97.62,103.57,86.90
316890,3168903,MG,Tiros,111.29,101.61,101.61,101.61,101.61,100.00,103.23,108.06,136.23,40.58,108.70,88.41
316900,3169000,MG,Tocantins,109.34,117.03,117.03,117.03,117.58,118.13,118.13,119.23,115.10,103.65,109.38,86.98
316905,3169059,MG,Tocos do Moji,113.79,106.90,106.90,106.90,103.45,134.48,131.03,120.69,114.29,110.71,132.14,100.00
316910,3169109,MG,Toledo,105.71,144.29,144.29,144.29,140.00,141.43,142.86,151.43,191.49,214.89,210.64,176.60
316920,3169208,MG,Tombos,78.13,71.88,71.88,71.88,69.79,81.25,89.58,80.21,85.00,54.00,56.00,69.00
316930,3169307,MG,Trˆs Cora‡äes,86.35,99.03,99.03,99.03,99.42,95.52,97.86,99.42,94.80,94.71,97.35,78.83
316935,3169356,MG,Trˆs Marias,103.28,98.91,98.36,98.36,97.81,101.37,103.28,103.28,100.51,97.95,83.63,89.00
316940,3169406,MG,Trˆs Pontas,131.05,101.83,101.98,101.83,102.13,107.00,108.68,106.24,70.91,69.03,71.98,55.90
316950,3169505,MG,Tumiritinga,24.00,129.33,129.33,129.33,118.67,122.67,116.00,117.33,105.75,108.05,105.75,89.66
316960,3169604,MG,Tupaciguara,19.00,130.32,130.32,130.32,125.34,119.00,128.51,127.60,103.98,86.85,88.84,96.02
316970,3169703,MG,Turmalina,116.89,95.11,95.56,95.56,100.89,96.44,113.78,97.78,108.10,77.62,93.81,88.10
316980,3169802,MG,Turvolƒndia,88.68,118.87,118.87,118.87,120.75,122.64,126.42,116.98,101.59,198.41,195.24,141.27
316990,3169901,MG,Ub ,94.65,98.53,98.53,98.53,93.79,99.83,103.36,101.73,94.10,84.46,86.12,70.29
317000,3170008,MG,Uba¡,3.85,87.82,87.82,87.82,113.46,91.03,92.95,95.51,139.58,38.19,95.83,83.33
317005,3170057,MG,Ubaporanga,136.09,108.27,108.27,108.27,112.03,114.29,116.54,115.79,93.06,86.13,83.82,65.32
317010,3170107,MG,Uberaba,81.69,92.09,92.04,92.04,83.91,91.70,94.65,96.32,91.71,83.40,78.39,76.57
317020,3170206,MG,Uberlƒndia,97.76,96.30,96.28,96.27,85.42,93.99,96.01,98.18,99.13,87.46,91.00,74.57
317030,3170305,MG,Umburatiba,67.86,157.14,157.14,157.14,157.14,178.57,178.57,167.86,115.38,100.00,102.56,79.49
317040,3170404,MG,Una¡,82.77,95.88,96.07,95.88,92.51,94.29,98.41,95.41,97.51,92.07,86.11,73.37
317043,3170438,MG,UniÆo de Minas,126.32,136.84,136.84,136.84,134.21,136.84,136.84,126.32,119.61,107.84,111.76,88.24
317047,3170479,MG,Uruana de Minas,138.46,173.08,173.08,173.08,150.00,184.62,203.85,157.69,111.63,27.91,46.51,37.21
317050,3170503,MG,Urucƒnia,103.23,104.84,104.84,105.65,103.23,89.52,91.13,93.55,113.93,149.18,138.52,119.67
317052,3170529,MG,Urucuia,107.09,107.87,107.87,107.87,98.43,113.39,113.39,114.17,108.57,37.86,101.43,95.00
317057,3170578,MG,Vargem Alegre,206.90,248.28,248.28,248.28,396.55,206.90,222.41,244.83,220.59,226.47,235.29,195.59
317060,3170602,MG,Vargem Bonita,130.77,115.38,115.38,115.38,123.08,92.31,92.31,115.38,126.09,121.74,121.74,95.65
317065,3170651,MG,Vargem Grande do Rio Pardo,105.56,101.85,101.85,101.85,98.15,98.15,100.00,109.26,100.00,87.72,89.47,64.91
317070,3170701,MG,Varginha,75.27,91.87,91.87,91.87,88.93,93.89,98.04,94.81,93.89,90.36,88.90,78.38
317075,3170750,MG,VarjÆo de Minas,124.04,121.15,121.15,121.15,119.23,119.23,126.92,123.08,101.96,109.80,110.78,88.24
317080,3170800,MG,V rzea da Palma,26.25,94.40,94.40,94.40,79.06,101.47,105.90,98.23,91.76,88.24,89.65,65.65
317090,3170909,MG,Varzelƒndia,10.45,124.55,124.55,124.55,116.36,126.36,130.00,135.00,120.39,114.12,119.61,105.88
317100,3171006,MG,Vazante,138.43,99.13,99.13,99.13,97.82,105.24,105.24,101.31,103.32,86.31,100.83,92.53
317103,3171030,MG,Verdelƒndia,82.73,88.49,88.49,88.49,79.86,79.86,85.61,82.73,96.09,87.50,99.22,75.00
317107,3171071,MG,Veredinha,100.00,128.30,128.30,128.30,130.19,107.55,116.98,103.77,167.57,162.16,154.05,121.62
317110,3171105,MG,Ver¡ssimo,59.38,118.75,118.75,118.75,100.00,109.38,128.13,93.75,132.14,78.57,85.71,75.00
317115,3171154,MG,Vermelho Novo,105.77,109.62,109.62,109.62,100.00,101.92,103.85,101.92,132.00,98.00,94.00,104.00
317120,3171204,MG,Vespasiano,72.92,95.21,95.10,95.10,82.97,89.11,99.64,96.61,93.14,77.56,79.18,76.38
317130,3171303,MG,Vi‡osa,147.89,104.92,104.92,104.92,102.22,102.46,103.86,104.45,99.46,96.63,96.41,91.73
317140,3171402,MG,Vieiras,,80.65,80.65,80.65,83.87,90.32,100.00,106.45,180.95,166.67,161.90,138.10
317150,3171501,MG,Mathias Lobato,97.37,155.26,155.26,155.26,155.26,113.16,128.95,123.68,121.28,131.91,146.81,106.38
317160,3171600,MG,Virgem da Lapa,85.71,143.88,143.88,143.88,141.84,123.47,133.67,140.82,108.67,102.00,62.67,85.33
317170,3171709,MG,Virg¡nia,111.63,97.67,97.67,97.67,98.84,112.79,113.95,98.84,98.90,108.79,104.40,109.89
317180,3171808,MG,Virgin¢polis,103.95,94.08,94.08,94.08,83.55,90.13,92.11,85.53,93.62,72.34,84.40,77.30
317190,3171907,MG,Virgolƒndia,74.47,148.94,148.94,148.94,151.06,134.04,138.30,140.43,108.06,119.35,114.52,104.84
317200,3172004,MG,Visconde do Rio Branco,127.98,99.38,99.38,99.38,89.92,98.15,98.97,97.74,101.31,87.08,90.64,74.91
317210,3172103,MG,Volta Grande,50.00,108.00,108.00,108.00,100.00,104.00,104.00,110.00,116.39,103.28,101.64,85.25
317220,3172202,MG,Wenceslau Braz,120.83,187.50,187.50,187.50,175.00,200.00,191.67,183.33,128.00,72.00,72.00,52.00
320010,3200102,ES,Afonso Cl udio,96.03,97.17,97.17,97.17,98.87,102.27,100.57,101.70,88.03,88.03,86.53,83.79
320013,3200136,ES,µguia Branca,102.86,121.90,121.90,121.90,121.90,102.86,104.76,118.10,100.00,111.20,108.80,99.20
